UserID,CourseCategory,decisionTime,linksOpened,clickPosition,QuizScores,scrollDepth,DeviceType,CourseCompletion
6570,Science,66.02540834,18,3,51.15485617,85.06858723,1,0
4913,Health,29.60251726,5,6,71.18654682,41.24088008,0,0
6444,Health,11.87611595,5,8,89.18553176,68.33439855,0,0
2926,Arts,24.87947069,5,10,56.63650707,56.54332685,0,0
2070,Arts,70.16492335,12,9,73.47025462,91.58876279,1,1
2353,Science,46.60781237,5,4,59.97034905,26.15474558,1,0
4587,Programming,51.4152798,5,1,79.59286193,59.17879977,1,0
6280,Arts,89.44082254,0,7,50.26388911,56.19172546,0,0
1795,Health,73.89170998,10,8,75.30391301,6.955233964,0,1
7473,Business,34.0920741,18,1,62.29494553,16.22827286,0,0
2710,Science,37.17969698,17,5,52.70713307,97.59353468,1,1
1424,Arts,53.43480818,10,8,52.36181859,67.03322637,1,1
3068,Business,55.06378199,12,7,93.89200905,47.28359553,0,1
4842,Arts,21.85735934,19,8,88.5912528,60.44545291,1,1
1625,Programming,51.17023403,19,1,54.69083856,51.52615318,0,0
8654,Arts,30.47426496,16,6,91.92922669,98.02515721,0,1
5362,Science,15.79375831,17,3,76.1410497,54.9325669,0,0
8989,Arts,60.56533215,0,2,68.80264756,23.96344302,1,0
4188,Business,77.14949221,13,10,83.44282114,99.15028336,0,1
7851,Science,77.54072862,1,3,70.44715133,89.07793352,1,0
7190,Programming,66.30008588,7,7,97.77935665,47.28874145,0,1
8945,Programming,34.75265215,1,0,57.00335211,25.86410839,0,1
3211,Health,86.3463245,14,6,56.3980876,79.34365441,1,1
5835,Arts,96.59694656,0,5,67.18405943,20.69035169,0,0
5819,Arts,52.32234693,2,5,88.95906435,30.96771801,1,0
6816,Health,12.81065848,14,10,97.59694468,81.6847404,0,1
7163,Science,96.19631813,13,9,58.41821816,35.06621295,0,0
3249,Arts,45.37443163,1,3,50.00511863,19.9145808,0,0
2975,Arts,52.40872816,12,3,70.16434921,38.87424868,1,0
8792,Programming,67.08727896,15,4,88.58612028,23.986225,1,1
7717,Arts,92.13298789,19,2,71.85807564,29.18775694,0,0
7832,Business,19.37244344,15,1,70.61250618,37.58213238,1,0
3254,Programming,33.03733747,11,3,75.97600231,31.17385326,0,0
1037,Business,16.60844165,6,6,88.45165494,17.6266847,1,0
957,Health,24.12729417,14,0,62.64695845,98.11666497,0,0
3024,Science,72.02601064,10,6,91.10581172,7.942065385,0,1
6374,Science,58.67261794,3,10,57.83211893,2.599300934,0,0
8297,Programming,83.80814373,10,4,64.88401718,96.27051146,0,0
3696,Health,52.98513742,14,10,87.744992,82.19050235,1,1
2176,Health,65.4685735,16,6,60.86491804,44.534734,1,0
7330,Programming,5.926952462,3,1,65.54834879,2.604691438,0,0
218,Science,65.33652825,10,7,78.58857876,65.96079889,1,1
6493,Business,87.75885919,16,5,57.27324907,99.27242429,1,1
3168,Arts,13.52790141,15,2,75.32724884,2.694991087,0,0
5846,Health,42.01340791,4,2,94.46058192,78.15488889,1,0
135,Arts,30.45950093,5,6,65.61074784,16.4988132,0,0
6916,Arts,2.968110961,0,7,71.23510958,7.989761189,0,0
3834,Arts,64.50754654,0,1,77.03837191,90.11579922,1,0
3080,Health,5.008294609,13,8,69.41346192,32.13523148,1,0
699,Business,4.167451554,9,3,73.12445823,33.41568926,0,0
8328,Science,96.09948019,18,8,68.71003711,72.94918141,1,0
8923,Science,98.00051315,0,2,79.83823371,94.87387748,0,0
6997,Arts,35.89381566,8,0,80.92849227,63.41793527,0,1
4198,Arts,93.36329231,9,4,50.33681252,64.1270052,1,1
7086,Programming,16.01502908,14,1,60.87910914,47.93211832,0,0
3902,Business,30.72248404,11,9,56.86971441,11.41126084,1,0
7005,Business,59.05004999,7,9,76.37424206,2.786977138,0,1
4170,Business,38.92350193,4,6,64.91044348,81.49484197,0,0
11,Science,77.35125671,19,1,88.91644473,11.14322167,0,0
8002,Health,95.19844448,14,4,94.79631589,16.89696159,1,1
7783,Arts,71.84828437,19,7,81.87908356,79.73153048,1,1
8952,Arts,51.16446463,5,6,50.78983475,49.51120046,0,0
4286,Business,90.60372422,8,1,51.46862318,15.04919627,1,0
3884,Science,60.338543,2,7,94.65433698,61.59272548,0,1
755,Arts,86.4856536,8,3,65.46139877,73.21498912,0,0
6093,Business,95.9110764,14,1,75.56864559,91.73907575,1,1
7209,Arts,59.02591453,8,5,72.76230535,53.15914567,1,1
4558,Health,71.30435872,7,7,72.53488716,8.313982792,0,1
637,Programming,3.070041721,2,10,72.25227888,6.279804075,0,0
6281,Business,18.02506978,14,8,86.80036436,65.25420321,1,1
8233,Health,25.80655785,20,0,82.74167941,25.55178295,1,0
725,Programming,49.55498644,4,1,54.50766998,67.85528537,0,0
5831,Arts,37.49906496,14,4,85.73002942,46.24510755,0,1
2573,Programming,69.10832117,17,0,79.25424875,43.15995641,1,0
1443,Business,95.0875954,19,4,58.97577235,86.41021055,0,1
1168,Health,82.33619148,0,1,77.19015797,69.58636301,0,0
2802,Health,44.88209071,3,9,72.71450245,83.4837573,1,1
5444,Health,9.088692001,13,8,60.08157118,7.381388098,1,0
5331,Programming,65.83562491,6,3,85.02266712,84.07002586,0,1
984,Business,71.48878816,15,5,51.79168439,82.75924621,0,1
1370,Arts,80.62185428,6,3,75.96890174,0.407943267,1,0
2469,Health,50.6036904,10,10,87.66640254,74.02694482,1,1
1404,Programming,68.08350703,10,4,94.91077968,58.75198094,1,1
5766,Business,17.81840464,17,9,69.21350734,74.71307905,0,0
4403,Science,16.00720328,8,0,78.86451118,87.25050847,1,0
4309,Arts,39.52317795,20,2,97.60490807,57.35237772,1,0
717,Business,40.61537201,3,4,68.78845595,82.93132356,1,0
1221,Business,71.85060256,1,2,88.08065723,19.45397496,0,0
8056,Business,83.16188507,8,6,68.41482604,64.51046427,0,1
3101,Arts,9.7746645,17,1,99.03162376,71.37401482,0,0
4112,Programming,88.09233277,9,4,99.51887172,16.85524007,1,1
4582,Arts,40.53062635,14,4,59.42056984,7.012554508,0,0
7308,Science,8.971139301,13,1,73.21393283,51.36612187,0,0
549,Programming,93.15245355,5,1,73.12906425,95.642646,0,0
5194,Programming,83.22774919,13,3,53.84019886,38.51974088,1,0
6341,Business,73.32372052,13,0,78.27308567,37.18901811,1,0
7,Arts,50.6427059,16,8,68.24920341,95.57787662,1,1
3201,Programming,47.01363639,17,7,71.41442029,86.89591197,0,1
5084,Science,32.14006366,11,9,90.83895527,0.211852168,0,1
3268,Science,69.68038857,2,10,82.72369941,7.050439554,1,0
2973,Programming,78.20204889,5,3,75.57932308,26.60877634,0,0
4782,Health,83.39035257,13,3,63.04998277,12.36892578,0,0
4944,Business,47.83047738,13,10,60.67477347,45.63687849,1,0
6078,Business,73.15458057,8,8,73.77119269,34.00526108,0,1
6845,Science,2.911137255,6,5,55.31879717,87.27775552,1,0
3556,Health,18.52710266,0,8,75.18746304,67.48391917,1,0
2115,Business,82.2090031,11,2,64.33946298,12.66989542,0,0
3495,Business,25.28371927,6,3,71.66360259,10.68686598,0,0
2958,Business,99.35665448,12,4,93.37238016,61.24567559,0,1
3563,Science,21.78325134,18,1,55.48239524,37.85395477,1,0
5614,Programming,4.589234649,7,5,70.61346297,25.65883629,0,0
9,Arts,41.5465318,11,0,68.0377752,51.7754847,0,0
3352,Business,41.8635442,11,7,79.56003803,25.3715851,0,1
106,Health,76.08009239,9,5,57.60691022,53.15538417,0,0
2995,Programming,35.11162889,0,9,70.28237878,36.83956549,1,0
8267,Arts,3.269235742,7,1,95.34212239,87.18638138,0,0
2354,Arts,89.19158902,3,0,76.21638168,16.95179934,1,0
920,Science,59.000442,6,6,56.58362648,80.22661921,0,1
3814,Science,4.740513838,9,4,71.61335018,8.99461964,0,0
5417,Arts,71.96688347,13,3,75.34669033,79.58885541,1,1
2255,Business,84.57674899,18,10,53.37793257,3.863123195,0,0
3239,Business,78.73508392,10,8,72.21287372,88.87102859,0,1
1601,Health,41.72968224,6,1,65.20206004,13.77349336,1,0
7068,Arts,80.81475586,17,7,66.80651782,85.11355482,0,1
7493,Arts,54.30912169,3,3,69.0396928,56.16541454,1,0
8687,Science,49.96403887,14,3,54.0702622,43.04763162,1,0
5019,Science,24.10614972,15,8,54.58424155,7.709825166,1,0
7884,Business,14.8638839,14,10,83.35793612,71.41731374,0,1
709,Programming,46.26581154,11,1,65.8323569,7.182200221,0,0
353,Programming,61.65575012,14,9,80.20464328,52.33953758,0,1
3486,Arts,45.16531641,9,8,57.42535164,14.59822875,0,0
8445,Programming,70.56130694,14,2,91.80291952,73.78861824,1,0
7350,Business,87.82189427,20,4,65.57350776,12.26018376,1,0
4610,Programming,71.77074145,6,9,59.81619563,12.10849512,1,0
8335,Science,38.53479226,7,6,58.5990873,99.30054563,1,0
4932,Arts,30.87614309,14,3,54.9695074,71.00804155,1,0
7333,Programming,47.37254496,18,1,89.24399562,14.90698038,0,0
7027,Arts,56.93675912,11,7,76.64991409,33.31654378,1,1
6087,Business,19.45497087,12,0,58.06397957,70.88670326,0,0
2209,Health,30.76490842,16,4,50.34854754,40.00528644,1,0
3875,Science,39.25514062,4,3,52.30353549,3.932320943,0,0
616,Arts,3.414708318,16,8,73.90222973,33.15494346,1,0
1160,Health,80.50448859,11,2,92.60189488,45.57408363,0,0
2031,Programming,48.15749106,20,7,85.153022,99.85384812,1,1
4706,Arts,63.8565093,10,5,71.66587497,68.37734385,1,1
1866,Arts,73.83608069,17,9,84.30441399,48.13404565,0,1
7459,Health,78.14111054,9,4,80.03711267,46.27710651,0,1
1765,Science,89.45992377,11,8,63.30774102,31.06820513,1,0
1634,Business,42.06991305,15,8,72.45286822,90.00379666,1,1
5003,Science,68.43263221,5,5,81.11041048,1.373805698,0,0
6754,Business,4.854437022,18,5,68.43597578,88.33420088,0,0
461,Programming,98.37613267,12,1,93.17472664,2.273526348,1,0
7502,Arts,17.90470055,11,8,90.6081472,7.452296071,1,0
1318,Business,81.22002661,12,5,90.30143634,63.35781343,0,1
8165,Health,27.56945816,20,7,66.95479266,43.80663896,1,0
8433,Health,21.7952391,5,8,91.84732448,93.26209068,0,0
5902,Programming,95.10448682,11,4,82.59678307,32.02168873,1,1
6395,Arts,46.13237625,16,4,97.07249251,48.47997304,1,1
4456,Business,34.94631704,16,5,88.64949984,85.36492242,1,1
8400,Programming,87.95522498,6,0,78.38752856,9.205348063,0,1
5265,Science,33.83733492,19,5,71.17472063,10.35689887,1,1
6064,Health,24.45585829,10,10,64.31581428,4.938621741,1,0
1946,Programming,93.83869137,17,8,81.18458417,60.53115303,1,1
1356,Science,68.32455958,11,6,80.80723151,64.28303729,1,1
7245,Health,62.46654457,17,3,59.9750592,62.95052309,0,0
8116,Business,71.9167717,12,0,73.94399823,7.909549189,1,0
4100,Science,56.77499033,8,6,86.17426138,24.1643409,1,1
3850,Business,90.78041035,5,10,91.47936563,59.79404645,0,0
356,Arts,64.40784602,11,10,59.04842816,75.00111755,1,1
1193,Health,76.59743748,19,7,85.41887896,46.64637126,1,1
4922,Programming,62.0314565,17,0,54.85237108,40.92762993,0,0
5424,Business,69.85208481,9,4,55.3256817,27.4511975,1,0
1604,Arts,97.39552135,2,0,79.73327628,67.90464241,0,0
8552,Health,92.28992316,9,1,74.70575912,34.07478713,1,0
7627,Health,73.32544801,3,9,83.30761979,5.237277678,1,0
1792,Health,56.12440217,9,3,57.45251215,91.00364634,0,0
7485,Business,68.76989887,5,0,69.2199171,94.10674453,0,0
5732,Arts,86.52280884,8,0,77.88917794,33.5502831,1,0
5986,Health,91.57295968,1,5,52.54947701,23.45890698,1,0
294,Science,83.82540083,20,8,88.01055635,49.16747723,1,1
7869,Business,2.999297385,14,7,71.56804938,8.293362739,1,0
7237,Programming,44.3421536,7,9,54.10907574,77.45439719,1,1
3335,Arts,51.77537765,13,0,53.8254975,60.6370198,1,0
2752,Business,53.65915899,3,9,60.57615489,40.3427024,0,0
5099,Arts,8.689568914,9,3,80.40830568,46.80377157,1,0
5972,Arts,12.11500307,5,1,82.60425253,75.09689663,0,0
1256,Health,31.5546322,10,5,62.18812501,24.4020096,1,0
5715,Science,31.7737694,11,4,69.81044881,21.72174007,0,0
4144,Programming,60.60808118,1,1,82.14960438,29.70652477,0,0
2256,Science,43.80723966,18,0,66.49824797,11.58639215,1,0
5884,Programming,28.18269687,12,10,94.13534229,71.460833,1,1
6613,Business,23.03044847,19,2,77.9059089,60.85164381,0,1
7689,Arts,57.97205251,16,1,50.58792996,68.68008302,0,0
3525,Arts,48.31117543,8,1,73.53894198,27.30250268,1,0
8676,Programming,15.83181232,8,3,57.69566723,88.07532991,0,1
4971,Business,18.34231151,1,10,94.4570247,95.45848894,0,0
8824,Programming,57.69438774,15,3,76.28071845,8.858397688,1,1
5706,Science,55.10485716,7,0,95.63962225,27.52135274,0,0
534,Health,55.86394429,8,9,64.56554103,48.34174398,1,0
8670,Science,32.98578598,14,8,82.66367605,77.87485665,1,1
4791,Science,20.42534947,14,1,82.29501375,91.88297634,0,1
3613,Science,9.419318509,5,2,87.82053499,43.71110202,0,0
6363,Arts,25.92417927,0,4,75.77277246,81.03963157,0,1
3474,Programming,89.25393344,11,10,56.76677888,39.97656907,0,0
1868,Business,15.38331496,9,6,68.51995986,62.21296776,0,0
5507,Business,25.33688613,17,8,51.66734315,35.52405867,1,0
5205,Arts,71.75405749,13,4,69.95503786,73.15960696,1,1
7206,Science,31.15341476,13,3,71.42332723,15.3782563,1,0
779,Arts,7.26300451,6,9,76.645477,91.78119365,0,1
2865,Science,29.86017589,10,8,53.90958236,65.49395281,1,1
6510,Health,84.52316917,3,10,60.93996055,82.08607625,1,0
1966,Programming,48.64612123,15,7,50.97570472,5.25339584,0,0
6169,Business,5.390339333,19,1,61.9131325,96.43641995,0,0
5771,Health,75.81249593,10,8,54.94617404,2.58795288,0,0
2411,Programming,14.26018072,10,4,81.32132466,87.68264339,1,1
7662,Programming,70.45833564,17,1,96.82681045,38.99589435,1,0
4972,Programming,47.90455287,3,7,73.81189417,30.11349,0,0
56,Programming,94.79537181,20,6,52.79027331,29.72467467,1,0
1124,Arts,62.15176403,12,0,68.52898488,20.73056533,1,0
5149,Arts,96.96561183,20,4,66.61375666,88.62661991,0,1
3359,Business,76.12062013,0,1,91.42328941,46.65935444,0,0
7213,Science,83.81549925,13,5,57.95548033,65.36806329,0,1
6391,Health,56.05543861,8,6,95.53721474,47.01084363,1,1
4573,Programming,17.30081414,12,6,81.7642025,56.83445219,0,0
3975,Arts,35.32924712,16,6,59.76373843,92.14140285,1,1
7638,Health,26.22444322,5,10,95.03330485,53.24069357,1,0
588,Programming,61.77074856,12,9,52.75115518,18.54395194,0,0
7042,Programming,39.49071678,16,8,61.40028387,59.96418835,0,0
7406,Science,14.92884696,5,9,75.90490367,32.82241843,0,0
72,Health,29.16668401,16,9,55.03518137,61.48829959,1,1
6146,Health,88.87131008,15,2,58.33335116,58.27175204,0,0
560,Science,1.078161598,12,1,94.46211268,36.82008691,1,0
3048,Health,68.215597,3,10,51.64421584,94.56352167,1,0
5878,Health,92.83619162,3,8,61.8969465,18.10228566,0,0
2632,Science,56.42843339,16,9,50.92023645,54.89338165,0,0
4017,Business,64.36894926,19,2,80.18845526,67.174344,1,1
5252,Health,68.22467938,0,10,71.36042636,98.78857215,1,1
6268,Business,38.43900963,4,9,78.53031479,22.28074301,1,0
387,Business,81.24978098,14,6,75.00634793,64.79545869,1,1
2226,Programming,49.34515639,17,10,70.76001074,38.62123367,1,1
2317,Health,36.96912308,7,7,50.09081422,31.65376183,0,0
8343,Science,9.564417625,13,8,79.77014435,67.55550115,1,1
8193,Arts,2.050134914,14,10,57.85473364,96.64570527,1,0
5922,Business,90.76749488,2,5,75.36955715,70.15823433,1,1
1118,Health,96.97449819,15,6,70.62872133,22.02926705,0,1
6028,Programming,1.475182657,17,5,91.20815123,33.05968061,0,0
7461,Science,69.70797464,18,4,83.56050315,18.35813481,0,1
370,Health,59.50069319,19,7,68.97943352,35.92166517,1,0
5823,Health,94.08318509,1,0,77.85187803,98.12089961,0,0
6076,Programming,58.4953481,6,1,75.34561172,78.12571142,1,1
5411,Programming,82.41980869,17,6,74.43385657,87.32230925,1,1
8183,Health,76.7538301,20,5,81.13281665,54.0883003,1,1
7666,Business,18.30885463,15,4,73.3465295,37.15968003,0,0
884,Arts,34.29496002,20,2,76.48675104,64.21329118,0,1
6770,Programming,10.2557438,12,4,83.06208555,20.45348922,1,0
3923,Science,32.13723965,20,5,53.30845457,95.54439187,0,1
2944,Business,11.15091927,19,1,60.93877577,26.68739822,1,0
1590,Science,52.79265683,13,2,66.19557248,56.70814353,1,0
6014,Programming,24.32859087,1,2,76.52140026,35.02319704,1,0
5695,Programming,18.69190597,3,2,88.39562185,7.21418372,0,0
789,Programming,32.17838952,18,6,52.77602977,29.72649206,1,0
2848,Science,18.52728616,11,10,55.72754418,22.72933509,1,0
2375,Arts,4.310360571,20,6,50.64066483,12.39693955,1,0
5958,Arts,67.15768428,3,1,57.90477686,82.84015317,1,0
5510,Health,40.34793864,8,6,98.89233229,53.1466854,1,1
4481,Science,18.32468605,18,9,89.60525913,9.194966248,0,0
1784,Health,64.84572606,13,4,54.33601653,35.38687817,0,0
5653,Arts,20.37415539,17,10,99.60933018,27.67249266,1,1
4093,Programming,89.59615361,13,9,83.34891324,10.8524315,1,1
7865,Arts,47.71245451,13,6,74.08247386,68.84708824,0,1
6685,Arts,87.71268642,18,0,61.08342958,28.06963032,0,0
1204,Programming,17.90526806,13,9,82.52248909,52.9662009,0,0
1195,Health,79.19659748,0,7,87.1951716,24.99977473,1,0
666,Programming,38.9238676,3,1,50.31630768,93.81850368,0,0
4908,Science,58.51047593,9,6,52.8319295,37.11839007,1,0
1686,Business,57.85506043,0,9,86.85786021,84.37233092,0,1
5100,Business,93.07066526,1,0,60.5340331,52.93471476,0,0
7916,Health,59.94196329,9,7,67.79992611,41.25437257,0,0
1142,Health,40.17873815,14,9,90.91436388,77.10917219,0,1
3597,Health,60.1375808,17,7,88.10270898,92.41058055,1,1
8118,Health,35.50207418,10,1,65.35932408,46.95031769,0,0
6130,Programming,54.10652504,1,1,58.26789887,58.64483879,1,0
1077,Health,79.98243485,16,4,54.71128284,30.68798405,1,0
5214,Programming,75.81528233,2,10,99.35493126,92.5261538,0,1
3860,Business,42.15541961,0,3,51.73431176,38.7359248,1,0
8379,Arts,31.37697494,12,1,52.86745766,7.580487252,0,1
7074,Arts,4.984232291,16,2,76.68609265,40.11656971,0,0
2877,Health,98.53552527,12,2,97.38603338,71.19940047,1,1
4877,Programming,16.83413943,12,4,58.86273387,28.6466522,1,0
5511,Science,21.83162789,7,9,50.60106838,99.83329122,1,1
7442,Science,54.05766332,14,3,63.96710821,39.02351687,0,0
2622,Business,51.88905113,11,9,85.69671617,95.8334859,1,1
7790,Science,87.87700871,1,7,79.71845863,10.5579284,1,0
1493,Programming,56.32524622,9,2,82.44738126,35.41385556,0,0
1890,Business,77.71345979,11,4,60.14561721,42.3773303,1,0
7278,Science,88.78591193,8,1,88.00488986,75.10075225,1,1
5907,Arts,94.5043001,19,5,86.56872409,59.44800963,0,1
3609,Business,50.73787655,4,1,77.35429461,73.11879486,0,0
2845,Business,24.77253542,2,6,60.6481129,55.92642282,1,0
8905,Programming,8.562938363,12,2,85.39278752,53.75173919,0,0
8013,Arts,67.67813622,9,8,96.51226095,40.71444525,1,1
1653,Arts,30.88163143,18,7,99.94017158,29.76056795,0,1
3104,Health,62.7504823,19,5,82.29585511,23.38565079,0,1
882,Health,80.33578201,1,6,68.30933256,29.02018809,0,0
803,Science,16.2211819,3,5,68.86480741,85.92944787,0,0
8665,Business,50.05168474,6,10,85.81696693,10.7245035,1,0
6742,Health,47.88042504,1,9,66.35236045,21.60121335,0,0
5944,Business,33.75994972,3,4,59.78848952,73.86174997,1,0
8711,Arts,18.8678178,6,0,58.91453797,19.92278209,0,1
6573,Arts,32.56632908,11,4,59.26368802,99.23097767,1,1
4547,Business,31.82915886,13,8,88.79997607,75.78994123,0,1
3947,Arts,44.49102396,4,7,73.12965136,35.92369543,1,0
6425,Arts,25.10194719,4,1,79.04524714,23.65643818,1,0
5994,Programming,40.1713215,8,8,65.69512026,44.70433058,0,0
7030,Arts,76.90308456,14,4,97.49010456,36.58252101,1,1
3076,Business,98.43233099,9,6,73.28705432,17.43498182,1,1
2059,Science,13.13573249,1,0,58.86207443,11.99111725,1,0
8302,Business,51.34921427,11,9,50.30884147,76.80188074,0,1
3414,Business,8.4271868,5,5,66.79359271,12.88828866,1,0
939,Programming,31.21623848,19,7,64.27319014,58.80210287,1,0
477,Science,59.58898286,9,10,81.53558187,90.68004291,0,1
3556,Health,18.52710266,0,8,75.18746304,67.48391917,1,0
3594,Arts,59.16861544,1,10,51.64113373,20.03991512,0,0
1345,Business,92.40665132,15,3,58.80530849,70.31571849,0,0
835,Health,26.47918038,12,3,53.32309513,82.64736578,0,0
8347,Business,61.3029416,6,5,67.5597267,3.129752705,1,1
8926,Business,47.72185493,9,7,73.82152218,96.69099305,0,0
3623,Health,34.74677742,13,5,67.53447913,47.85145896,0,0
6321,Arts,45.09793385,11,10,57.2670367,69.30277448,1,1
396,Health,82.24351448,18,2,71.55951277,52.19673094,0,0
2836,Programming,76.53193897,20,3,84.43422577,50.2641239,0,0
665,Arts,69.49452691,0,0,74.51250518,13.17629562,0,0
3616,Business,71.89663641,16,9,96.0955326,61.89186423,0,1
7708,Business,82.06445702,18,3,92.82687618,40.25771376,0,0
7856,Business,49.26272558,1,10,87.26733038,42.85414379,1,0
163,Health,24.17171973,12,3,76.09403635,49.15443839,0,0
1730,Business,78.27165847,14,3,88.17483126,8.545381816,1,0
8501,Science,82.11526872,15,4,84.77362675,57.64607854,1,1
955,Programming,93.42792241,10,7,94.62410218,24.48497729,1,1
8358,Health,9.660480969,12,6,83.93299316,57.91096299,0,1
5626,Arts,67.72859173,7,10,91.02556289,6.854898722,0,1
5824,Science,69.59800601,8,6,97.68017658,98.04236261,1,1
5075,Programming,11.3462487,12,6,77.40996968,77.3444127,1,1
7819,Science,58.41834872,0,6,67.4763565,9.87202085,1,0
374,Arts,78.1736365,18,8,86.30562087,88.72940487,0,1
2754,Health,45.05684969,16,1,56.55939499,66.26481755,1,0
1832,Business,63.37342318,9,7,86.3646571,81.75020946,1,1
4073,Arts,77.55709997,3,5,78.66834947,35.88312338,0,0
4477,Science,81.66440816,15,1,97.84581733,66.82247264,0,1
801,Arts,90.67908961,19,2,91.92506698,59.24922798,0,0
7154,Business,41.67347457,8,4,79.73654411,84.02006559,1,1
2337,Science,16.87059491,9,5,80.30077921,41.79387535,1,0
8658,Health,73.34546788,4,9,94.86959589,52.94429026,0,1
8194,Business,86.30405839,19,4,63.17645231,32.27535497,1,0
4194,Arts,42.54755692,5,9,67.11125212,75.78517011,0,0
5017,Science,43.94465582,11,1,82.60099054,94.12913163,1,1
6287,Business,28.75902368,2,10,80.25222013,29.01695816,1,0
3735,Arts,42.03756211,1,1,66.92640831,54.37000467,0,0
1366,Business,47.60547685,13,6,53.01755325,96.91122763,0,1
3245,Health,9.14108893,20,4,97.44049448,19.0111128,0,0
6405,Arts,48.70884931,16,9,56.09999478,57.97631088,0,0
1640,Arts,84.72874295,2,8,92.29347187,69.35072731,1,1
7593,Business,35.96228583,4,0,86.88619783,73.97925765,1,0
2959,Arts,24.00121905,15,10,53.09804715,29.84738444,0,0
8174,Health,40.10901303,16,5,59.27176671,41.95893783,1,0
5093,Business,37.77027429,5,9,94.57091716,12.33501584,0,0
2066,Science,50.12572847,20,6,83.97286009,40.17378621,1,1
7669,Programming,36.55188435,9,7,51.65371066,59.17608616,1,0
1296,Business,30.19818244,13,0,59.6846158,88.51917552,1,0
3237,Programming,16.24343884,10,0,79.14489342,13.25817069,0,0
339,Health,99.55287746,12,6,90.86201213,25.35824907,1,1
5855,Science,20.88427039,20,6,77.13416299,50.70034216,1,1
1938,Business,94.38654133,19,6,92.57882215,52.74662851,0,1
7748,Health,74.1275433,5,7,62.19295311,32.30676663,1,0
969,Science,70.64930568,16,9,83.17720381,6.031616266,1,1
805,Business,75.98943602,2,5,74.76789211,66.08319827,1,1
2199,Science,19.98557237,12,6,84.50558863,29.12934727,0,0
7013,Health,43.90470396,16,8,74.05123978,43.60334126,0,1
1361,Health,78.94753599,20,8,94.14540659,97.6444479,0,1
6442,Science,49.43795036,8,8,57.13464877,1.830909632,0,0
1400,Arts,29.39982062,15,5,54.73257552,55.23144778,1,0
7739,Health,54.84594365,8,8,55.4900556,35.15802134,0,0
6716,Science,21.25792178,20,6,84.52948376,1.243636663,1,1
2158,Science,69.87208866,3,9,83.55924501,62.2334336,0,1
8085,Science,18.89681953,2,7,54.20073763,58.46369178,0,0
7419,Programming,99.48061512,0,2,98.7680324,72.75238239,1,0
1627,Health,48.18542517,11,10,68.61026261,72.58356551,0,1
8014,Arts,42.94532769,17,0,94.90019452,16.10086394,0,0
6331,Science,6.542048201,13,0,75.71881153,65.94986704,1,0
8680,Science,16.63669087,14,5,60.72019583,47.72976319,0,1
2117,Arts,22.92860403,9,6,62.4917151,29.61863728,0,0
4685,Business,36.32282931,3,4,67.06988875,28.46619129,0,0
5731,Health,84.93123677,9,8,53.78628771,81.83658015,0,1
3184,Arts,78.83208425,13,7,70.91920632,85.21428585,0,1
1348,Health,45.78002429,19,8,63.02429644,29.13381717,1,0
5036,Programming,35.83086281,19,3,98.9125217,31.80770519,0,0
530,Health,64.82727776,1,3,74.00707891,2.64020749,0,0
1642,Arts,65.80749816,11,0,69.48883325,95.38439106,0,0
8649,Science,86.9313994,12,8,80.46775598,64.8211691,1,0
8853,Programming,51.02819678,0,6,76.08067392,51.80751517,0,1
2531,Business,80.20538639,5,7,73.62633165,61.32661796,0,1
6938,Programming,83.11521734,8,10,56.35117863,44.53201583,0,0
5309,Health,85.45802753,10,9,73.78068556,94.10528365,1,1
315,Business,96.18034021,4,3,98.42774545,28.9309214,0,0
1012,Arts,29.59218703,3,8,94.64083193,6.098556162,0,0
5555,Business,83.02531902,5,10,58.87469392,88.48540506,0,0
2851,Arts,1.814090008,16,4,56.52525383,85.96291965,1,0
3019,Science,30.82134906,20,9,93.35191705,72.33541294,0,1
4076,Business,36.74886442,18,5,90.21528603,77.11815357,0,1
6827,Health,75.28850378,0,0,77.92057882,9.657194212,1,0
5665,Arts,40.65894204,2,8,80.60625711,74.31134064,0,1
3028,Science,52.60550763,11,1,96.4579646,65.26578889,1,1
645,Health,94.11319281,1,7,70.17089883,71.42272458,1,1
6663,Business,62.83130496,17,1,60.44074488,70.32596951,1,0
7482,Health,48.10358538,5,3,67.29970458,73.97290243,0,0
6307,Arts,86.61423198,16,2,92.9868193,44.27413891,1,0
4481,Science,18.32468605,18,9,89.60525913,9.194966248,0,0
3226,Arts,50.76134069,13,10,73.98464731,67.83249625,1,1
2012,Business,70.50762165,17,2,64.86676059,66.68529268,0,0
3574,Business,87.83833514,15,5,62.99081791,91.1575929,1,1
4826,Business,93.92029696,3,9,88.21614386,47.9944255,0,0
8831,Programming,3.900076796,12,9,53.61964471,55.57247986,0,1
3322,Health,61.60445585,5,4,50.26206684,84.63846799,0,0
4394,Business,1.389002821,12,7,86.39382213,6.793955388,0,0
4366,Health,59.81635919,14,6,97.72195683,90.35167821,1,1
7395,Programming,89.03926075,0,2,78.67581639,78.43383561,0,0
8447,Science,44.09384182,2,0,94.27588599,32.77526054,0,1
7978,Programming,70.77364505,0,3,61.33383576,13.38657217,0,0
5502,Programming,34.35576062,2,4,78.31427346,20.50127789,1,0
3589,Business,41.37814253,3,3,91.70276887,84.5296525,1,0
6346,Business,26.47685683,4,9,82.37960346,65.687462,0,1
5275,Business,99.83238611,12,3,56.82424,99.8358013,1,0
